name,N,nnz,nnz_per_row,csr_reuse_distance,num_diags,num_diag_elems,ratio_diag,num_ell_elems,ratio_ell,zero_rows,one_rows,two_rows,three_rows,four_rows,five_rows,small_rows,small_rows_elems,mean_diff_nnz,min_nnz_row,max_nnz_row,mean_nnz_row,vr_nnz_row,sd_nnz_row
poli_large,15575,33033,2.120899,91.296585,5405,59067905,1788.148367,15294650,463.011231,0.000000,85.091492,6.189406,2.292135,1.277689,0.783307,95.634026,53.455635,2.000385,1,491,2.120899,79.689903,8.926920
bayer06,3008,20715,6.886636,96.963554,4396,7290890,351.961863,439168,21.200483,0.000000,15.226064,25.166224,16.489361,6.316489,4.753989,67.952126,23.823317,1.158630,1,73,6.886636,103.106613,10.154142
b2_ss,1089,3895,3.576676,96.867783,1596,943152,242.144288,21780,5.591784,0.000000,1.010101,31.680441,31.221304,14.049587,9.825528,87.786957,73.632866,1.296875,1,10,3.576676,3.408483,1.846208
poli3,16955,37849,2.232321,63.848450,11519,126130422,3332.463790,11393760,301.031996,0.000000,71.306396,15.352404,4.299617,2.158655,1.445001,94.562073,58.580147,2.130766,1,336,2.232321,39.473450,6.282790
bayer01,57735,275094,4.764770,96.036263,93184,2866180975,10418.914898,3233160,11.752928,0.000000,0.436477,28.177015,40.389713,4.906902,1.605612,75.515717,43.153248,1.061021,1,28,4.764770,15.503758,3.937481
poli4,33833,73249,2.165016,64.357193,22793,449217633,6132.747655,20570464,280.829281,0.000000,75.461830,12.529187,3.960630,2.039429,1.214790,95.205864,58.490902,1.503192,1,304,2.165016,57.216358,7.564149
airfoil_2d,14214,259688,18.269875,94.003960,2964,39652072,152.691199,653844,2.517806,0.000000,4.481497,0.000000,0.000000,0.000000,0.000000,4.481497,0.245294,2.613101,1,23,18.269875,15.588561,3.948235
Pres_Poisson,14822,715804,48.293346,99.339203,8755,94829590,132.479827,1482200,2.070679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.657648,18,50,48.293346,26.175896,5.116239
ted_A_unscaled,10605,424587,40.036491,99.749878,4407,32850791,77.371165,3117870,7.343301,0.000000,40.000000,0.000000,0.000000,0.000000,0.000000,40.000000,0.999089,6.502357,1,147,40.036491,1383.476562,37.195114
ted_B,10605,144579,13.633098,99.541428,73,772677,5.344324,1039290,7.188388,0.000000,40.000000,0.000000,0.000000,0.000000,0.000000,40.000000,2.934036,2.160977,1,49,13.633098,147.658386,12.151477
ted_A,10605,424587,40.036491,99.749878,4407,32850791,77.371165,3117870,7.343301,0.000000,40.000000,0.000000,0.000000,0.000000,0.000000,40.000000,0.999089,6.502357,1,147,40.036491,1383.476562,37.195114
ted_B_unscaled,10605,144579,13.633098,99.541428,73,772677,5.344324,1039290,7.188388,0.000000,40.000000,0.000000,0.000000,0.000000,0.000000,40.000000,2.934036,2.160977,1,49,13.633098,147.658386,12.151477
as-735,7716,26467,3.430145,50.247478,11391,50068130,1891.719122,22515288,850.692863,16.096422,29.821152,25.401762,13.335925,5.404355,2.592017,92.651634,45.248802,4.275826,0,1459,3.430145,528.174561,22.982048
wiki-Talk,2394385,5021410,2.097161,32.315765,2068543,2741974160701,546056.617703,-1,-0.000000,93.835495,3.345744,0.845562,0.384692,0.220641,0.147888,98.780022,3.725487,3.371775,0,100022,2.097161,9977.772461,99.888802
soc-sign-Slashdot090216,81871,545671,6.665009,37.071056,106309,5608423175,10278.030489,70081576,128.431923,46.412037,16.268276,8.659966,4.596255,3.196492,2.330496,81.463524,10.774991,10.152303,0,428,6.665009,552.442200,23.504089
ca-CondMat,23133,186936,8.080923,13.667779,40191,517979541,2770.892396,12954480,69.299011,0.000000,10.258073,13.863312,12.570786,10.145679,8.174469,55.012321,19.447298,8.181264,1,280,8.080923,113.128769,10.636201
roadNet-PA,1090920,3083796,2.826785,78.942184,66412,66336722498,21511.384832,19636560,6.367659,0.259231,17.262218,8.317750,48.829063,24.498222,0.711235,99.877716,99.736618,0.868673,0,9,2.826785,1.043459,1.021498
soc-sign-epinions,131828,841372,6.382347,35.780605,195292,14849095971,17648.669044,545767920,648.664229,27.695179,40.088600,9.622387,4.584762,2.802136,1.973025,86.766090,14.753403,9.186919,0,2070,6.382347,1086.501831,32.962128
email-EuAll,265214,420045,1.583797,27.955814,236999,35773820431,85166.637934,493298040,1174.393315,15.008635,72.438484,7.074664,2.059092,0.956586,0.561433,98.098892,62.759705,1.554788,0,930,1.583797,99.352180,9.967556
p2p-Gnutella05,8846,31839,3.599254,35.676373,10105,58371370,1833.329250,1149980,36.118597,56.477505,6.172281,0.531314,0.373050,0.327832,1.808727,65.690704,5.198028,4.502883,0,65,3.599254,23.173962,4.813934
p2p-Gnutella25,22687,54705,2.411293,32.547298,23142,350649460,6409.824696,2903936,53.083557,72.579010,2.040816,0.863931,0.480451,0.286508,0.238022,76.488739,3.129513,3.565106,0,64,2.411293,18.379431,4.287124
roadNet-CA,1971281,5533214,2.806913,80.322975,114016,211133278162,38157.439449,47310744,8.550319,0.308175,16.285198,10.386850,49.271313,23.041262,0.600980,99.893776,99.768959,0.870122,0,12,2.806913,0.996894,0.998446
web-NotreDame,325729,1497134,4.596256,93.408875,193166,47282543217,31582.038226,-1,-0.000001,57.651608,6.735968,5.247614,3.449493,5.413089,2.832416,81.330185,13.792553,2.393080,0,3445,4.596256,460.603302,21.461670
ca-HepPh,12008,237010,19.737675,43.369900,22517,143280840,604.534999,11791856,49.752567,0.000000,12.441706,14.998335,12.391739,7.703198,5.396402,52.931377,6.961731,28.350546,1,491,19.737675,2175.005615,46.636955
email-Enron,36692,367662,10.020223,74.101212,52320,1206920336,3282.689905,101490072,276.041778,0.000000,30.554344,10.356481,14.082088,9.173662,6.028562,70.195137,16.002741,9.951159,1,1383,10.020223,1302.421021,36.089069
p2p-Gnutella08,6301,20777,3.297413,43.759926,6906,28225660,1358.505078,604896,29.113732,60.879227,4.665926,0.444374,0.253928,0.444374,1.698143,68.385971,5.029600,4.276825,0,48,3.297413,22.091402,4.700149
web-Stanford,281903,2312497,8.203166,15.233403,486348,76701272624,33168.160920,143770530,62.171121,0.061014,10.157394,15.223677,11.008396,9.249636,13.370912,59.071030,21.635920,8.783737,0,255,8.203166,127.966751,11.312239
cit-HepTh,27770,352807,12.704609,35.400940,39241,612509777,1736.104377,31213480,88.471827,9.762334,8.818870,7.025567,5.966871,5.059417,4.580482,41.213539,6.604744,12.294033,0,562,12.704609,254.954483,15.967294
web-BerkStan,685230,7600595,11.092034,96.339172,338983,171705901598,22591.113143,341244540,44.897082,0.692322,10.355501,10.797834,11.145308,8.767275,5.689185,47.447426,11.621142,2.663043,0,249,11.092034,267.070465,16.342291
soc-Epinions1,75888,508837,6.705105,63.434067,80891,4235077625,8323.053601,273348576,537.202633,20.486771,38.467216,11.513020,5.848092,3.671200,2.611744,82.598038,15.925336,6.924269,0,1801,6.705105,676.504211,26.009695
amazon0312,400727,3200440,7.986584,51.767071,485089,121755806684,38043.458613,8014540,2.504199,3.082647,2.518922,3.398573,3.541563,3.522847,9.402411,25.466965,10.147542,2.079493,0,10,7.986584,9.417428,3.068783
soc-sign-Slashdot081106,77357,516575,6.677805,37.405991,100320,5004959388,9688.737140,65908164,127.586825,43.962406,20.161072,8.030301,4.547746,3.119304,2.279044,82.099876,11.042152,10.150499,0,426,6.677805,560.885193,23.683014
p2p-Gnutella04,10879,39994,3.676257,34.290142,11383,80326147,2008.454943,2175800,54.403160,54.637375,7.417961,0.671018,0.496369,0.432025,1.296075,64.950821,5.020753,4.507446,0,100,3.676257,24.192139,4.918550
soc-sign-Slashdot090221,82144,549202,6.685844,37.217270,106776,5650718807,10288.962544,70315264,128.031697,46.381962,16.281164,8.720053,4.594371,3.187086,2.308142,81.472778,10.738126,10.172832,0,428,6.685844,555.068848,23.559898
wiki-Vote,8297,103689,12.497168,64.437889,11437,59058269,569.571208,14818442,142.912382,26.358925,28.709171,8.484995,4.833072,3.362661,1.952513,73.701340,6.672839,18.732643,0,893,12.497168,1558.668457,39.479977
ca-AstroPh,18772,396160,21.103771,31.227030,35607,350618280,885.042104,18922176,47.763974,0.000000,6.829320,9.157255,8.502025,6.749414,5.252504,36.490517,4.923768,25.177988,1,504,21.103771,934.414368,30.568192
p2p-Gnutella24,26518,65369,2.465080,30.515993,26951,476742272,7293.094158,4189844,64.095275,71.453354,2.315408,1.233125,0.629761,0.316766,0.309224,76.257637,3.847389,3.595241,0,79,2.465080,19.049471,4.364570
ca-GrQc,5242,28980,5.528424,28.471359,8569,25773016,889.338026,849204,29.303106,0.000000,22.834795,21.251431,14.803510,9.500191,5.646700,74.036629,31.832298,6.071551,1,81,5.528424,62.692825,7.917880
as-caida,31379,106762,3.402339,34.405499,46258,832279894,7795.656638,164928024,1544.819543,15.628286,31.667675,33.350330,7.995793,3.276076,1.704962,93.623123,42.319366,4.431226,0,2628,3.402339,942.015869,30.692278
p2p-Gnutella09,8114,26013,3.205940,39.933880,8383,44563507,1713.124476,989908,38.054357,62.349026,4.929751,0.505300,0.320434,0.234163,0.961301,69.299973,3.944182,4.257118,0,61,3.205940,22.880264,4.783332
ca-HepTh,9877,51971,5.261820,17.019106,15927,90724675,1745.678840,1284010,24.706279,0.000000,21.362762,20.400932,14.640073,8.575479,6.358206,71.337448,32.722095,5.395200,1,65,5.261820,38.269592,6.186242
web-Google,916428,5105039,5.570584,0.823598,1516228,787819632770,154321.961648,835782336,163.717130,19.311283,13.960399,10.393943,7.199256,5.844431,5.103620,61.812931,18.892431,6.118687,0,456,5.570584,42.980869,6.555980
roadNet-TX,1393383,3843320,2.758265,79.186043,71598,91155346682,23717.865461,33441192,8.701121,0.966425,18.019596,8.299154,50.189358,22.057180,0.405488,99.937202,99.860649,0.855011,0,12,2.758265,1.066801,1.032861
soc-Slashdot0902,82168,948464,11.542985,47.947102,102080,5744305313,6056.429462,412647696,435.069434,4.535829,7.982426,30.079836,13.727972,7.470061,4.958135,68.754257,14.207498,13.080896,0,2511,11.542985,1362.024292,36.905613
cit-HepPh,34546,421578,12.203381,23.204958,51378,1018123217,2415.029288,28396812,67.358382,6.912522,7.618827,6.643316,6.348058,5.774909,5.407283,38.704914,7.382027,11.655204,0,411,12.203381,231.781860,15.224383
amazon0302,262111,1234877,4.711275,45.383469,217609,39998043731,32390.305861,2621110,2.122568,1.732472,1.450912,2.157101,2.501612,2.931964,89.225937,100.000000,100.000000,0.486559,0,5,4.711275,0.904517,0.951061
p2p-Gnutella06,8717,31525,3.616497,36.561459,9889,56190862,1782.422268,1970042,62.491420,57.106804,5.529425,0.470345,0.332683,0.321211,1.869909,65.630379,5.005551,4.470744,0,113,3.616497,24.355032,4.935082
Oregon-1,11492,46818,4.073965,52.061172,18172,115248218,2461.621983,54908776,1172.813362,2.767142,33.640793,39.018448,10.502958,4.054995,2.088409,92.072746,41.691231,4.803846,0,2389,4.073965,1065.171021,32.636959
Oregon-2,11806,65460,5.544638,55.710358,19610,128041114,1956.020684,57424384,877.243874,2.922243,28.011181,39.158054,11.231577,4.379129,2.253092,87.955276,30.444546,7.066582,0,2432,5.544638,1204.589478,34.707195
cit-Patents,3774768,16518948,4.376149,3.880132,2823925,6401246024892,387509.302947,-1,-0.000000,44.649712,3.273499,4.865305,5.888335,6.126178,5.719160,70.522186,19.142315,3.460564,0,770,4.376149,60.528137,7.779983
as-Skitter,1696415,22190596,13.080877,72.815758,1656046,2123718358538,95703.529483,-1,-0.000000,0.000000,12.874149,15.141696,11.218069,8.881258,7.344606,55.459778,11.395246,9.455276,1,35455,13.080877,18642.781250,136.538574
amazon0505,410236,3356824,8.182666,53.597897,485201,127591140125,38009.481619,8204720,2.444191,3.274457,2.716973,3.640587,3.829259,3.678614,3.399263,20.539152,6.501145,2.132261,0,10,8.182666,9.430544,3.070919
p2p-Gnutella30,36682,88328,2.407938,33.260120,35231,875586153,9912.894586,3961656,44.851644,73.496536,1.409411,0.809661,0.384385,0.237174,0.136307,76.473473,2.413731,3.462392,0,54,2.407938,18.792009,4.334975
p2p-Gnutella31,62586,147892,2.363020,32.367538,53182,2282488917,15433.484685,9763416,66.017202,73.816826,1.604193,0.921931,0.511296,0.230083,0.178954,77.263283,2.876423,3.484381,0,78,2.363020,19.283335,4.391279
soc-Slashdot0811,77360,905468,11.704602,48.128151,95689,5089254420,5620.578993,388037760,428.549391,0.056877,8.302740,33.810757,13.815926,7.683558,4.998707,68.668564,14.789038,13.068021,0,2508,11.704602,1357.316650,36.841778
amazon0601,403394,3387388,8.397220,53.690956,496338,125688810999,37104.934834,8067880,2.381741,0.236741,3.004755,3.947753,4.034517,3.836200,3.504018,18.563984,6.653238,1.960681,0,10,8.397220,7.785032,2.790167
a5esindl,60008,255004,4.249500,94.361656,49985,625220110,2451.805109,1199319888,4703.141472,0.000000,0.000000,0.000000,50.008331,24.996668,16.656113,91.661110,78.430923,0.416601,3,9993,4.249500,2911.906250,53.962082
ncvxqp9,16554,54040,3.264468,88.423393,17721,152161834,2815.726018,297972,5.513916,0.000000,3.346623,27.226048,45.263985,5.285731,9.073336,90.195724,79.676163,1.328702,1,9,3.264468,2.295910,1.515226
stokes64s,12546,140034,11.161645,97.398491,529,3374482,24.097591,326196,2.329406,0.000000,0.000000,0.000000,0.000000,0.000000,0.063765,0.063765,0.028564,0.103547,5,13,11.161645,5.827166,2.413952
c-71,76638,859520,11.215324,87.591446,82285,1711036986,1990.688973,1030014720,1198.360387,0.000000,0.000000,38.851482,0.837705,10.133354,1.470550,51.293091,11.422072,3.227397,2,6720,11.215324,854.747253,29.236061
exdata_1,6001,2269500,378.186981,99.950256,3007,15775501,6.951091,18039006,7.948449,0.000000,0.000000,0.000000,74.987503,0.000000,0.000000,74.987503,0.594845,0.500000,3,1503,378.186981,422026.312500,649.635498
c-68,64810,565996,8.733158,87.787369,66071,1106145006,1954.333610,359565880,635.279896,0.000000,0.000000,41.044590,3.280358,10.557013,7.406264,62.288227,19.602259,2.895277,2,2774,8.733158,349.013763,18.681910
aug3dcqp,35543,128115,3.604507,92.076653,26533,483679717,3775.355868,639774,4.993748,0.000000,0.000000,13.504769,63.987282,0.000000,0.000000,77.492050,60.749329,0.025857,2,9,3.604507,2.255612,1.501870
cont-300,180895,988195,5.462810,95.763191,3633,275032865,278.318414,2170740,2.196672,0.000000,0.000000,0.661157,0.495868,0.000000,49.586777,50.743801,45.900150,0.026524,2,6,5.462810,0.358134,0.598443
helm2d03,392257,2741935,6.990149,90.725060,532921,103616547727,37789.571134,7060626,2.575052,0.000000,0.000000,0.000000,0.000000,0.001020,0.488965,0.489985,0.350337,0.020196,4,9,6.990149,0.020027,0.141517
brainpc2,27607,179395,6.498171,97.114746,27609,571596013,3186.242721,761897986,4247.041367,0.000000,0.003622,0.007245,0.014489,49.980076,24.990038,74.995476,50.003624,1.000217,1,13799,6.498171,17227.267578,131.252686
laser,3002,9000,2.998001,96.477776,9,13012,1.445778,24016,2.668444,0.000000,0.066622,33.377747,33.244503,33.311127,0.000000,100.000000,100.000000,0.002333,1,4,2.998001,0.669562,0.818268
c-58,37595,552551,14.697460,90.862747,42117,464640331,840.900353,380311020,688.282204,0.000000,0.000000,32.900650,0.159596,11.655806,2.622689,47.338741,8.574050,6.736527,2,5058,14.697460,1880.376221,43.363304
copter2,55476,759952,13.698752,91.028114,71805,2361583890,3107.543490,4992840,6.569941,0.000000,0.000000,0.000000,0.000000,0.010815,0.219915,0.230730,0.083426,4.828896,4,45,13.698752,17.541801,4.188293
turon_m,189924,1690876,8.902908,95.983681,184049,18840113768,11142.220818,4178328,2.471103,0.000000,0.001053,0.150587,0.326973,5.693857,23.371981,29.544449,15.828363,0.324405,1,11,8.902908,7.633062,2.762800
qpband,20000,45000,2.250000,93.742226,7,80000,1.777778,120000,2.666667,0.000000,0.000000,75.000000,25.000000,0.000000,0.000000,100.000000,100.000000,0.000050,2,3,2.250000,0.187500,0.433013
c-69,67458,623914,9.248925,90.805626,69575,1239045852,1985.924105,582297456,933.297628,0.000000,0.000000,40.439976,2.457826,9.152362,4.278218,56.328381,15.813077,2.078717,2,4316,9.248925,482.058624,21.955833
d_pretok,182730,1641672,8.984140,94.959167,164157,15927292184,9701.872350,4020060,2.448760,0.000000,0.000000,0.004925,0.276364,4.647841,24.401577,29.330706,15.743096,0.230861,2,11,8.984140,7.559002,2.749364
blockqp1,60012,640033,10.665084,98.438049,80025,3201460144,5002.023558,-1,-0.000002,0.000000,0.000000,0.001666,0.000000,66.653336,0.000000,66.654999,24.999023,1.999733,2,40011,10.665084,93286.960938,305.429138
aug2dc,30200,80000,2.649007,94.767502,20594,314798034,3934.975425,241600,3.020000,0.000000,1.324503,65.562912,0.000000,33.112583,0.000000,100.000000,100.000000,0.000132,1,4,2.649007,0.916383,0.957279
aug2d,29008,76832,2.648649,95.301437,19600,284288198,3700.127525,232064,3.020408,0.000000,1.351351,65.540543,0.000000,33.108109,0.000000,100.000000,100.000000,0.020168,1,4,2.648649,0.917142,0.957675
tuma1,22967,87760,3.821135,94.328850,26661,363420167,4141.068448,229670,2.617024,0.000000,3.126225,27.069273,0.000000,24.173815,45.630688,100.000000,100.000000,0.293042,1,5,3.821135,1.788408,1.337314
sparsine,50000,1548988,30.979759,72.294945,83265,2409738918,1555.685982,5600000,3.615264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.961780,6,56,30.979759,124.393044,11.153163
tuma2,12992,49365,3.799646,94.870857,14949,115882772,2347.468287,129920,2.631824,0.000000,4.233375,26.354679,0.000000,24.037870,45.374077,100.000000,100.000000,0.312216,1,5,3.799646,1.848661,1.359655
mario001,38434,204912,5.331529,78.302879,50343,1124892542,5489.637220,538076,2.625888,0.000000,0.809179,0.809179,39.009731,0.096269,0.156112,40.880470,22.624346,0.022220,1,7,5.331529,3.980209,1.995046
a0nsdsil,80016,355034,4.437037,94.454613,50015,1075655094,3029.724179,800640096,2255.108232,0.000000,0.000000,0.000000,50.006248,12.493752,31.241251,93.741249,80.278793,0.437505,3,5003,4.437037,2497.189453,49.971886
bmw3_2,227362,11288630,49.650471,98.954079,172465,28932941082,2563.016157,152787264,13.534615,0.000000,0.000000,0.003519,0.163176,0.008797,0.092804,0.268295,0.020056,1.985028,2,336,49.650471,190.681381,13.808743
ncvxqp3,75000,499964,6.666187,87.859528,107917,4989460280,9979.639094,2250000,4.500324,0.000000,0.000000,0.002667,33.330666,0.000000,13.333333,46.666668,25.001400,3.332551,2,15,6.666187,12.149824,3.485660
k1_san,67759,559774,8.261250,95.344193,59255,2158977329,3856.873183,1490698,2.663035,0.001476,0.000000,0.029516,2.337697,10.253988,18.339998,30.962677,16.920937,0.725125,0,11,8.261250,7.499032,2.738436
c-59,41282,480536,11.640327,90.902657,42817,465068420,967.811818,255122760,530.912897,0.000000,0.000000,39.758247,1.070685,9.643428,1.734412,52.206772,11.165865,3.124149,2,3090,11.640327,564.564392,23.760563
sit100,10262,61046,5.948743,95.482094,8557,44984204,736.890279,205240,3.362055,0.000000,0.000000,0.058468,1.383746,14.558565,35.860455,51.861237,40.648037,1.225417,2,10,5.948743,2.570988,1.603430
mario002,389874,2097566,5.380113,78.262947,506479,114431294382,54554.323622,5458236,2.602176,0.000000,0.235717,0.235717,39.712059,0.025393,0.009234,40.218121,22.302708,0.005653,1,7,5.380113,3.877208,1.969063
olesnik0,88263,744216,8.431801,94.910889,74273,3514210217,4722.029917,1941786,2.609170,0.000000,0.001133,0.147287,3.669714,8.194827,18.847082,30.860043,16.404512,0.544753,1,11,8.431801,8.036062,2.834795
linverse,11999,95977,7.998750,99.218559,9,107971,1.124967,215982,2.250352,0.000000,0.000000,0.000000,0.000000,0.000000,0.033336,0.033336,0.020838,1.999333,5,9,7.998750,1.002664,1.001331
c-55,32780,403450,12.307810,89.264839,35339,315634944,782.339680,191435200,474.495477,0.000000,0.000000,38.782795,0.219646,9.737645,0.652837,49.392921,9.785599,3.411391,2,2920,12.307810,600.338867,24.501814
bratu3d,27792,173796,6.253454,95.582176,7407,102941568,592.312642,389088,2.238763,0.000000,1.021877,11.420552,0.000000,0.028785,0.906736,13.377951,4.559369,0.192221,1,7,6.253454,2.798778,1.672955
stokes128,49666,558594,11.247010,97.414398,1041,26073874,46.677684,1291316,2.311726,0.000000,0.000000,0.000000,0.000000,0.000000,0.016108,0.016108,0.007161,0.051928,5,13,11.247010,5.695953,2.386620
c-62ghs,41731,559339,13.403441,88.389511,46479,570682795,1020.280715,422317720,755.029991,0.000000,0.000000,34.916489,0.198893,6.647336,1.123865,42.886581,7.657610,4.236209,2,5060,13.403441,1177.622559,34.316505
